X_mean,X_variance,X_skewness,Y_mean,Y_variance,Y_skewness,Z_mean,Z_variance,Z_skewness
0.0,0.552207,-0.487843,0.147632,0.448302,-0.563423,0.473337,0.265819,-0.324237
0.0,0.450121,0.122631,0.461123,0.341323,-0.543207,0.637184,0.245997,-0.159597
0.0,0.663835,0.353276,0.435031,0.53883,0.244862,0.689598,0.455325,0.370865
0.0,0.334939,-0.718333,0.53605,0.922543,-0.320137,0.767101,0.495195,0.326005
0.0,0.825935,-0.430635,0.604049,0.284629,0.96861,0.773729,0.287931,0.643814
0.0,0.15792,0.0162312,0.152462,0.255103,-0.217469,0.340542,0.143846,0.144455
0.0,0.613903,0.32235,0.890471,0.184992,-0.0290398,0.973368,0.195324,0.280896
0.0,0.267807,-0.808721,0.177265,0.430995,0.148169,0.425544,0.238288,0.374105
0.0,0.348603,0.636498,0.968272,0.759133,0.24115,1.06901,0.614516,0.485638
0.0,0.178048,-0.345722,0.471675,0.475469,-0.284361,0.614488,0.280619,0.301774
0.0,0.0462204,-0.711351,0.523736,0.92409,-0.822693,0.731883,0.404083,0.275214
0.0,0.206776,0.692707,0.719951,0.588239,-0.772295,0.845219,0.356994,-0.179366
0.0,0.00559217,-0.578323,0.100476,0.799593,0.158492,0.408538,0.328997,1.57664
0.0,0.882114,-0.657875,0.877733,0.0835882,-0.181291,0.951055,0.093926,0.175684
0.0,0.417985,0.304451,0.539249,0.768578,0.890464,0.738466,0.618763,0.902456
0.0,0.0086575,0.706935,0.76061,0.606269,-0.790865,0.853575,0.366728,0.0539722
0.0,0.17016,0.685603,0.673084,0.790155,-0.333781,0.826375,0.484234,0.344563
0.0,0.673664,0.0645855,0.920772,0.664431,0.949508,1.04496,0.599956,0.870794
0.0,0.94133,0.0390475,0.575715,0.500043,-0.634741,0.825416,0.400191,-0.143103
0.0,0.870856,-0.820843,0.618877,0.807861,-0.463394,0.873703,0.467061,-0.234573
0.0,0.387982,-0.720775,0.148064,0.0103479,0.145951,0.323322,0.0685008,1.15823
0.0,0.261795,-0.580924,0.012369,0.812054,-0.752533,0.415389,0.262442,-0.151656
0.0,0.539156,0.447782,0.61263,0.295888,0.355957,0.754265,0.290974,0.459929
0.0,0.75351,-0.698122,0.576488,0.871773,-0.257446,0.840924,0.51712,0.0183144
0.0,0.541912,-0.799963,0.22801,0.768241,0.36349,0.57256,0.456982,0.471475
0.0,0.948397,0.779435,0.0470536,0.289016,-0.0562033,0.466728,0.521222,1.04561
0.0,0.107489,0.00450161,0.709282,0.125724,0.138784,0.723633,0.114832,0.261274
0.0,0.831158,0.148985,0.0648301,0.138388,-0.218826,0.425992,0.327498,1.04751
0.0,0.764233,-0.414417,0.351186,0.955026,0.743172,0.705318,0.687156,0.669364
0.0,0.685507,-0.210807,0.9146,0.719471,-0.616042,1.07069,0.480094,-0.279719
0.0,0.879793,0.0541445,0.0725624,0.143801,0.117144,0.440892,0.336641,0.975495
0.0,0.865791,0.142831,0.850295,0.683187,0.700069,1.02546,0.610899,0.640115
0.0,0.136856,-0.499645,0.503095,0.117302,0.723575,0.535681,0.103673,0.790059
0.0,0.362955,-0.0294649,0.203901,0.769154,-0.685966,0.537212,0.3376,-0.124781
0.0,0.997322,-0.261116,0.67152,0.00932113,0.442774,0.811993,0.111037,2.56388
0.0,0.673196,-0.491416,0.0582606,0.815514,-0.771683,0.511276,0.37547,-0.477033
0.0,0.0550993,-0.0845196,0.91999,0.848203,-0.862326,1.03327,0.508008,-0.0647035
0.0,0.128505,0.446737,0.634919,0.0240095,0.0209097,0.6476,0.0256827,0.265991
0.0,0.814803,-0.907649,0.557833,0.762083,-0.508526,0.817301,0.421378,-0.30075
0.0,0.0871695,0.386948,0.967523,0.382861,0.951946,0.97679,0.372883,0.985139
0.0,0.938867,0.0719124,0.962063,0.141304,0.858115,1.06232,0.189686,1.04322
0.0,0.208051,0.271622,0.862015,0.0412987,0.30215,0.873289,0.0424901,0.385763
0.0,0.654488,0.117404,0.294619,0.547243,-0.376214,0.602783,0.386141,0.013863
0.0,0.205299,0.560075,0.871316,0.359667,0.86914,0.908275,0.336146,0.893994
0.0,0.904114,-0.214268,0.46852,0.187203,0.796481,0.685051,0.260569,0.732581
0.0,0.220028,0.197093,0.581205,0.253569,-0.974826,0.669247,0.165209,-0.603818
0.0,0.612831,-0.42479,0.203555,0.524939,-0.427444,0.53184,0.319608,-0.213988
0.0,0.82443,0.867503,0.171617,0.0344162,0.0741936,0.470987,0.332055,2.11311
0.0,0.934902,0.373688,0.6456,0.717396,-0.520853,0.909901,0.543896,-0.0427904
0.0,0.468697,0.440916,0.451795,0.795325,-0.190717,0.714968,0.49941,0.222278
0.0,0.915883,-0.170245,0.125216,0.846507,0.62408,0.590714,0.656162,0.40738
0.0,0.425719,-0.814116,0.0300017,0.0943073,0.0822493,0.29976,0.122649,0.0412488
0.0,0.110573,0.457336,0.760704,0.518658,-0.209764,0.838122,0.374603,0.312342
0.0,0.715343,0.467707,0.6076,0.793058,0.365473,0.850991,0.640588,0.474043
0.0,0.818162,-0.267469,0.0787199,0.178277,-0.143329,0.436454,0.288029,0.561665
0.0,0.176394,-0.654976,0.574519,0.912804,-0.970581,0.787943,0.401193,-0.151876
0.0,0.478085,0.123412,0.293079,0.703525,-0.49251,0.599616,0.388244,-0.0345064
0.0,0.801536,0.211641,0.216043,0.387683,-0.223511,0.553143,0.389505,0.358108
0.0,0.456579,0.759258,0.892392,0.501141,-0.601706,1.00651,0.381405,-0.243878
0.0,0.74782,0.00511678,0.621,0.85702,-0.929965,0.887355,0.47913,-0.528093
0.0,0.527646,-0.318373,0.988373,0.51761,-0.220899,1.07761,0.398871,0.0305818
0.0,0.50983,-0.104668,0.1039,0.289752,0.412465,0.409559,0.272307,0.321009
0.0,0.491313,-0.312629,0.806012,0.594735,-0.833718,0.946522,0.367276,-0.456818
0.0,0.167929,-0.487189,0.967208,0.290635,0.0114888,0.988065,0.258341,0.218762
0.0,0.847138,-0.520548,0.81657,0.845222,-0.171955,1.01923,0.573558,0.0709458
0.0,0.995055,-0.751675,0.445782,0.842273,-0.188806,0.781933,0.513283,-0.116316
0.0,0.0250581,0.772863,0.52014,0.534202,0.955004,0.594479,0.437376,1.27059
0.0,0.43662,0.739427,0.962769,0.114476,-0.250773,1.0118,0.126028,0.214639
0.0,0.113446,0.410152,0.548932,0.429635,0.827158,0.627452,0.355395,1.0247
0.0,0.793445,0.140706,0.304167,0.319006,-0.629052,0.593157,0.323016,0.276523
0.0,0.80419,0.0600067,0.244371,0.146952,-0.5947,0.524439,0.262231,0.864623
0.0,0.194784,0.16985,0.0570118,0.375537,-0.734226,0.330925,0.162726,-0.127131
0.0,0.0474637,-0.374698,0.573242,0.0131513,-0.247812,0.573682,0.0130058,-0.227445
0.0,0.733368,-0.199556,0.123218,0.879226,0.861704,0.56497,0.652998,0.592927
0.0,0.0943183,-0.534477,0.916054,0.368389,-0.276705,0.94809,0.302857,0.111049
0.0,0.341665,-0.777733,0.948572,0.875085,-0.556363,1.07744,0.556863,0.0421864
0.0,0.970962,0.526211,0.845395,0.312632,-0.601023,1.01216,0.344682,0.27425
0.0,0.949393,-0.737277,0.84986,0.013578,0.71176,0.919017,0.0432324,1.9972
0.0,0.677731,0.20164,0.859798,0.555793,0.541827,0.995436,0.490706,0.554183
0.0,0.454497,0.283727,0.972175,0.982111,0.942636,1.08612,0.860238,0.99067
0.0,0.223423,-0.910203,0.669104,0.490869,0.0322028,0.765952,0.345612,0.480374
0.0,0.216222,0.445502,0.641672,0.851346,0.808895,0.785155,0.668044,1.05402
0.0,0.86158,0.179506,0.577197,0.634589,0.231432,0.82966,0.535367,0.321005
0.0,0.970288,0.411071,0.239218,0.17509,0.272459,0.559979,0.38469,1.20653
0.0,0.72931,0.442235,0.952337,0.156817,-0.976358,1.04401,0.18038,0.106853
0.0,0.363636,-0.973035,0.877904,0.849156,0.551537,0.987165,0.660601,0.895419
0.0,0.675558,0.088081,0.824627,0.259522,-0.901049,0.937332,0.223355,-0.433729
0.0,0.441917,-0.0926568,0.278886,0.165811,0.730122,0.466794,0.185068,0.545716
0.0,0.145152,-0.107377,0.738292,0.361903,0.132792,0.790781,0.291364,0.44592
0.0,0.172209,-0.179273,0.421147,0.333725,0.593143,0.53286,0.250434,0.812657
0.0,0.00255934,0.723074,0.0298711,0.309304,-0.0893563,0.237951,0.109294,1.46224
0.0,0.785053,-0.625441,0.401494,0.158923,0.648831,0.604872,0.190623,0.43465
0.0,0.552166,0.560913,0.334865,0.724022,0.511499,0.632744,0.562964,0.587085
0.0,0.587854,-0.798474,0.152151,0.87653,-0.915432,0.556399,0.336599,-0.748487
0.0,0.56235,-0.661119,0.428896,0.535474,-0.340636,0.660698,0.319379,-0.137429
0.0,0.285838,-0.276059,0.501707,0.961056,0.935235,0.714762,0.706684,1.15937
0.0,0.684141,-0.152025,0.78808,0.4019,0.5538,0.914733,0.357604,0.51317
0.0,0.825226,0.986092,0.422202,0.624967,-0.157638,0.731852,0.574809,0.374078
0.0,0.451251,0.659127,0.908913,0.0251789,0.558841,0.954531,0.0538554,2.38431
0.0,0.42041,-0.614116,0.0645655,0.799629,0.268434,0.471455,0.42455,0.471872
0.0,0.885016,0.38633,0.238539,0.71666,0.591992,0.629006,0.649563,0.538698
0.0,0.548938,-0.710864,0.174951,0.116335,0.569362,0.411374,0.14876,0.293332
0.0,0.882441,0.777189,0.307718,0.912036,0.563102,0.69735,0.797836,0.593083
0.0,0.500334,0.24955,0.647637,0.225851,0.066468,0.761506,0.217472,0.255122
0.0,0.434027,0.0333993,0.479085,0.557794,0.758763,0.670851,0.445317,0.740752
0.0,0.57265,0.236595,0.412055,0.477954,-0.80298,0.655435,0.31818,-0.234781
0.0,0.625096,-0.125893,0.511956,0.466814,-0.353054,0.722571,0.33331,-0.106086
0.0,0.169952,-0.813482,0.844986,0.315658,-0.295337,0.883305,0.251181,0.085762
0.0,0.192891,0.604525,0.587456,0.92133,-0.692869,0.796608,0.464647,0.122875
0.0,0.0619414,-0.58414,0.792579,0.364741,0.180732,0.823813,0.309755,0.508886
0.0,0.586117,-0.0845949,0.394897,0.572122,-0.428255,0.657393,0.364401,-0.116071
0.0,0.960079,0.09872,0.797002,0.431765,0.621239,0.969921,0.431215,0.562357
0.0,0.1238,-0.885794,0.344312,0.595673,-0.314621,0.540387,0.292446,0.540528
0.0,0.325269,-0.889584,0.32165,0.0449852,0.491672,0.418461,0.0497458,0.213056
0.0,0.122554,-0.503665,0.213025,0.26702,-0.298975,0.369942,0.137624,0.222604
0.0,0.667079,-0.0962953,0.930803,0.900115,0.534063,1.08337,0.725176,0.669591
0.0,0.593694,0.580867,0.267294,0.960522,0.104219,0.642428,0.627661,0.415167
0.0,0.59884,0.746154,0.193045,0.292034,-0.733103,0.487412,0.316569,0.591277
0.0,0.726966,0.107322,0.686851,0.350275,-0.922878,0.853007,0.280385,-0.380432
0.0,0.444085,0.749603,0.701916,0.245311,0.825128,0.80104,0.258661,0.759868
0.0,0.146805,-0.373198,0.180826,0.429597,0.123693,0.399947,0.228488,0.649143
0.0,0.733441,0.160347,0.0105669,0.726429,0.928492,0.483416,0.616716,0.553425
0.0,0.18367,0.195354,0.383711,0.721913,0.601222,0.588852,0.48004,1.03358
0.0,0.597435,0.150592,0.0439931,0.716202,-0.597964,0.478943,0.400087,-0.0331893
0.0,0.378514,0.523318,0.0178722,0.49996,-0.0477897,0.382314,0.324975,0.331363
0.0,0.820173,-0.720132,0.352512,0.997819,0.26099,0.723177,0.616157,0.35257
0.0,0.273264,-0.0878923,0.795858,0.04215,-0.155849,0.814543,0.0430418,0.0165179
0.0,0.0711076,-0.950196,0.462732,0.599248,-0.15366,0.610897,0.341048,0.689978
0.0,0.976453,-0.532043,0.477032,0.965989,0.597344,0.81264,0.70474,0.539862
0.0,0.873089,0.417908,0.678994,0.747682,0.0387629,0.923249,0.611236,0.237295
0.0,0.851382,0.827534,0.798614,0.645109,0.481947,0.995705,0.621601,0.531072
0.0,0.621074,0.4392,0.997397,0.114777,-0.608937,1.06205,0.135446,0.258575
0.0,0.931313,-0.35737,0.272011,0.289561,-0.567329,0.584377,0.299508,0.116663
0.0,0.11087,-0.372866,0.111143,0.540734,-0.0497055,0.380497,0.238981,0.756881
0.0,0.849299,-0.854455,0.599948,0.715715,0.0173339,0.839897,0.466586,0.119578
0.0,0.00627241,0.624865,0.0784975,0.101611,-0.137066,0.174482,0.0445057,1.02007
0.0,0.367723,-0.568905,0.852572,0.701498,-0.0350625,0.967439,0.503126,0.357275
0.0,0.958975,0.744727,0.68061,0.239523,-0.175843,0.878575,0.351595,0.88395
0.0,0.0862192,0.12418,0.152133,0.00360559,-0.924103,0.211699,0.0175859,2.01138
0.0,0.0296758,-0.0956556,0.435675,0.366624,0.0855006,0.52492,0.241158,0.78524
0.0,0.203177,-0.177848,0.180485,0.768495,0.434791,0.484272,0.423746,0.986408
0.0,0.758366,0.732106,0.564724,0.751868,-0.00828599,0.831297,0.606713,0.267786
0.0,0.144992,-0.333868,0.13936,0.81613,0.781932,0.455933,0.463289,1.3494
0.0,0.0177806,0.73763,0.806471,0.780619,0.101367,0.892251,0.573778,0.701089
0.0,0.237436,-0.881447,0.941275,0.939839,0.274423,1.04399,0.712591,0.724417
0.0,0.400634,-0.402697,0.106051,0.394368,-0.232811,0.409294,0.237422,-0.0901632
0.0,0.747065,0.756814,0.183953,0.699946,-0.56326,0.582543,0.514352,0.270995
0.0,0.724182,-0.1648,0.401272,0.569678,0.335519,0.677389,0.446807,0.315991
0.0,0.111571,-0.703741,0.276638,0.0239539,0.145278,0.315773,0.022219,0.116691
0.0,0.229784,-0.322195,0.892355,0.970407,0.814217,0.988392,0.808307,1.06003
0.0,0.0916275,0.515567,0.500693,0.160876,0.40697,0.540953,0.137578,0.564687
0.0,0.278098,-0.66935,0.0241702,0.572684,-0.214201,0.378348,0.25263,0.116715
0.0,0.181541,0.349941,0.723226,0.47377,0.386969,0.799013,0.382609,0.655106
0.0,0.585184,-0.600812,0.931611,0.224083,-0.169696,0.988298,0.188601,-0.0686242
0.0,0.511328,0.412327,0.0635612,0.0223338,-0.166312,0.324428,0.194418,1.80826
0.0,0.691894,-0.292917,0.258259,0.57702,0.725282,0.583009,0.463296,0.484261
0.0,0.807563,-0.0787459,0.0197878,0.866679,-0.98628,0.523103,0.438665,-0.356021
0.0,0.999028,-0.289945,0.0487398,0.713045,0.921606,0.544012,0.631826,0.412085
0.0,0.988931,-0.112422,0.245509,0.0775765,0.622821,0.543978,0.273422,1.30916
0.0,0.974896,0.935522,0.322399,0.353703,-0.520601,0.652089,0.495052,0.84884
0.0,0.918516,0.983209,0.461149,0.748995,0.488074,0.780977,0.735125,0.580198
0.0,0.955949,0.985467,0.853463,0.818794,0.405192,1.07415,0.769723,0.486373
0.0,0.909267,-0.897755,0.563491,0.365703,-0.261961,0.764399,0.258118,-0.326233
0.0,0.304878,-0.377779,0.311038,0.090914,0.80254,0.429154,0.0986359,0.551107
0.0,0.685565,0.741639,0.899434,0.259627,-0.900898,1.01468,0.260561,-0.108366
0.0,0.823184,0.415585,0.455683,0.0532912,0.204777,0.653795,0.213145,1.99136
0.0,0.944586,-0.0854474,0.097054,0.607726,-0.313548,0.546453,0.482745,0.0687134
0.0,0.150453,0.746179,0.810273,0.321642,-0.0667999,0.85515,0.267816,0.18523
0.0,0.631845,-0.0145876,0.669203,0.255194,0.520265,0.79809,0.251955,0.482746
0.0,0.605275,0.439197,0.469047,0.101738,-0.435649,0.630082,0.179269,1.11411
0.0,0.203118,-0.0785913,0.897951,0.552876,-0.932036,0.985842,0.356914,-0.393922
0.0,0.69865,-0.855854,0.942127,0.609909,0.633189,1.0459,0.497452,0.775465
0.0,0.302979,0.573191,0.0421809,0.243779,-0.922861,0.317689,0.17802,0.277049
0.0,0.379307,-0.0812963,0.719991,0.975093,-0.00366297,0.909988,0.639227,0.450082
0.0,0.365644,-0.123374,0.144069,0.71662,-0.456695,0.491359,0.335559,0.0246829
0.0,0.950995,-0.643077,0.299529,0.931024,-0.916921,0.70358,0.445311,-0.728373
0.0,0.0330058,0.594099,0.680883,0.979375,-0.354234,0.842018,0.561032,0.582656
0.0,0.2901,0.286726,0.706993,0.689918,0.808017,0.82556,0.570679,0.939331
0.0,0.722313,0.333915,0.170929,0.164227,0.528963,0.467764,0.307801,1.02081
0.0,0.295693,0.488668,0.349884,0.314766,-0.279248,0.522522,0.225749,0.104657
0.0,0.482301,0.475849,0.60057,0.970722,0.246544,0.836696,0.679714,0.550336
0.0,0.42404,0.555882,0.469273,0.832852,0.211613,0.718921,0.567531,0.524059
0.0,0.192908,-0.0027506,0.198965,0.0690077,-0.971268,0.320184,0.0656931,0.0236109
0.0,0.418205,-0.355213,0.386787,0.612579,-0.644287,0.630065,0.316954,-0.231018
0.0,0.0112545,-0.970914,0.897551,0.332418,-0.455757,0.921843,0.275186,-0.0169371
0.0,0.402503,-0.422026,0.104479,0.562566,0.95889,0.441217,0.397545,0.712269
0.0,0.113259,-0.890654,0.370437,0.95603,0.0628352,0.621688,0.497044,0.961384
0.0,0.642576,-0.396979,0.116091,0.965073,-0.0117282,0.564501,0.526703,0.156145
0.0,0.0508561,-0.624336,0.260143,0.659161,0.88426,0.464833,0.415037,1.52743
0.0,0.687902,0.981144,0.292934,0.00400477,-0.0618642,0.517863,0.229417,2.66989
0.0,0.283686,0.537315,0.529438,0.299506,-0.204678,0.64666,0.230637,0.0825309
0.0,0.92101,0.947582,0.517421,0.844448,-0.315809,0.84226,0.682986,0.229408
0.0,0.389675,-0.376152,0.850353,0.278841,0.393057,0.90382,0.242763,0.480295
0.0,0.87654,-0.149943,0.768769,0.0362878,0.936155,0.876793,0.103699,1.96209
0.0,0.157483,0.954493,0.828523,0.0402541,-0.584174,0.841409,0.04133,-0.315559
0.0,0.887626,0.768513,0.364316,0.564102,0.321365,0.688149,0.586598,0.567842
0.0,0.732207,0.256292,0.0775838,0.654194,-0.0474972,0.509494,0.493773,0.24848
0.0,0.205442,0.778835,0.170053,0.568006,-0.199073,0.444346,0.29524,0.424324
0.0,0.198669,-0.258081,0.00801233,0.995793,-0.680476,0.436929,0.306907,0.244314
0.0,0.531227,-0.00936529,0.524603,0.223059,-0.625936,0.672643,0.192175,-0.157401
0.0,0.984134,-0.252991,0.214046,0.607832,-0.253813,0.615134,0.467901,-0.0153859
0.0,0.219449,-0.143869,0.337217,0.20236,0.056395,0.460342,0.148446,0.184071
0.0,0.105299,0.206051,0.056764,0.0146852,-0.166291,0.168759,0.0380673,1.21339
0.0,0.666477,-0.217156,0.798992,0.438707,-0.96417,0.939488,0.297366,-0.693817
0.0,0.683025,0.229274,0.766549,0.397426,-0.116561,0.91111,0.346335,0.0929844
0.0,0.464309,0.66922,0.289884,0.478158,0.908845,0.541502,0.440202,0.709955
0.0,0.87529,0.000887644,0.648235,0.6319,0.36287,0.876429,0.530011,0.370224
0.0,0.18706,0.278583,0.0718437,0.897034,-0.55058,0.452304,0.322231,0.390939
0.0,0.46423,-0.809247,0.710859,0.809186,-0.880197,0.900951,0.419867,-0.383604
0.0,0.99741,-0.231362,0.134095,0.574931,-0.144441,0.568206,0.477322,0.0660491
0.0,0.213269,0.0879325,0.766568,0.187315,-0.974758,0.809734,0.143198,-0.712253
0.0,0.867088,-0.445315,0.826838,0.336126,0.116626,0.956291,0.292144,0.138196
0.0,0.662498,0.908357,0.849598,0.363011,0.493178,0.977881,0.38082,0.577365
0.0,0.368503,-0.170391,0.435385,0.0430857,0.219043,0.526558,0.0688096,0.91393
0.0,0.490915,0.396595,0.351952,0.703985,0.818188,0.623539,0.561648,0.751462
0.0,0.787888,0.762136,0.0551854,0.227077,-0.527128,0.430759,0.409941,1.09136
0.0,0.380329,-0.0740209,0.654952,0.460138,-0.232444,0.785049,0.323346,0.0635323
0.0,0.378544,-0.420603,0.332011,0.749681,-0.951453,0.616482,0.311198,-0.506053
0.0,0.651717,0.542224,0.955168,0.927684,0.24626,1.1181,0.745609,0.427218
0.0,0.121658,-0.341788,0.863551,0.257721,-0.611608,0.89267,0.207148,-0.236802
0.0,0.542884,-0.385579,0.364083,0.72118,-0.671032,0.654998,0.368152,-0.302138
0.0,0.701909,0.622252,0.379615,0.790402,0.877706,0.689993,0.699375,0.713268
0.0,0.11063,0.826183,0.867341,0.51422,-0.386939,0.93283,0.379971,0.120917
0.0,0.713348,-0.0271875,0.603066,0.563521,0.559888,0.807992,0.475359,0.510468
0.0,0.770248,-0.0116472,0.578319,0.0591649,0.614943,0.722645,0.142295,1.51378
0.0,0.872446,-0.827052,0.706385,0.924767,0.278857,0.942111,0.632358,0.460951
0.0,0.972285,0.746291,0.66295,0.191168,-0.693424,0.862456,0.31921,1.05843
0.0,0.54998,-0.639615,0.348773,0.70801,-0.509806,0.640176,0.365049,-0.202322
0.0,0.269475,-0.609701,0.830818,0.359379,0.196138,0.882574,0.295465,0.442735
0.0,0.108312,-0.0265643,0.115065,0.138422,-0.851852,0.262712,0.0695926,-0.38563
0.0,0.631556,-0.49349,0.92768,0.297098,-0.96641,1.00993,0.218048,-0.784131
0.0,0.762037,0.76379,0.308133,0.627068,-0.264044,0.646854,0.523288,0.31917
0.0,0.960975,0.55166,0.123014,0.858486,-0.502748,0.603757,0.631506,0.26724
0.0,0.325203,0.718517,0.126276,0.768288,-0.983578,0.489182,0.305229,-0.19203
0.0,0.988487,-0.0460307,0.277445,0.588016,-0.904318,0.653429,0.429673,-0.172424
0.0,0.0736791,-0.0170293,0.924882,0.116918,0.961372,0.925531,0.116525,0.96557
0.0,0.306699,0.869215,0.965027,0.975436,0.0493921,1.09198,0.731504,0.427903
0.0,0.167736,-0.703262,0.33152,0.870435,-0.790758,0.603523,0.335414,0.128463
0.0,0.693862,-0.407915,0.0187079,0.735697,-0.180191,0.484509,0.430287,-0.0754145
0.0,0.0825629,0.745737,0.320125,0.920118,-0.934187,0.597306,0.321873,0.157705
0.0,0.586014,-0.267968,0.269133,0.0951875,0.349862,0.476123,0.160793,0.753308
0.0,0.517166,0.0898579,0.432558,0.108822,0.577531,0.578297,0.155085,0.845854
0.0,0.367404,-0.980053,0.745262,0.970476,0.406868,0.908501,0.680667,0.85654
0.0,0.635885,0.317931,0.673197,0.526862,0.617347,0.844335,0.471029,0.589276
0.0,0.159348,-0.54384,0.052587,0.225451,0.2347,0.273185,0.130157,0.300008
0.0,0.266326,-0.592365,0.713119,0.770619,0.0459262,0.854301,0.519788,0.542313
0.0,0.309679,0.1905,0.491546,0.997205,0.770332,0.723324,0.713681,1.04115
0.0,0.707586,0.923249,0.951492,0.210721,0.650639,1.05411,0.262291,0.903305
0.0,0.428655,0.15394,0.42492,0.0314762,-0.57406,0.537699,0.0843644,1.64574
0.0,0.698048,-0.409635,0.438443,0.503362,0.485884,0.681053,0.397681,0.393119
0.0,0.385159,-0.425976,0.550109,0.108662,0.357516,0.627147,0.104561,0.332737
0.0,0.766644,-0.0623974,0.58269,0.714859,0.24143,0.827383,0.543406,0.320686
0.0,0.219481,0.349682,0.767445,0.948925,0.916417,0.885871,0.78715,1.0989
0.0,0.502258,0.52092,0.00575251,0.68474,-0.60803,0.436581,0.380762,0.14888
0.0,0.29445,0.262621,0.263115,0.282853,0.278887,0.451774,0.222676,0.380774
0.0,0.869845,0.828311,0.838936,0.753361,-0.88157,1.06034,0.559179,-0.282294
0.0,0.252673,-0.0393691,0.432845,0.837102,-0.367998,0.673539,0.431679,0.32825
0.0,0.293327,-0.609711,0.568693,0.107151,-0.0994367,0.621989,0.0893734,-0.0320027
0.0,0.680415,0.802562,0.121938,0.258506,-0.129651,0.452945,0.376791,0.87612
0.0,0.559614,0.114659,0.534467,0.330796,-0.0940896,0.704694,0.281166,0.111926
0.0,0.0229246,-0.507581,0.498206,0.469781,-0.826338,0.616246,0.2377,0.151311
0.0,0.228938,0.884442,0.752532,0.049765,0.925375,0.781978,0.0593373,1.09885
0.0,0.522709,-0.985211,0.9546,0.576354,0.658622,1.02938,0.479844,0.862872
0.0,0.127155,0.825885,0.511502,0.2211,-0.980437,0.589577,0.141519,-0.514327
0.0,0.220364,-0.246198,0.186846,0.482905,0.244203,0.433322,0.277989,0.592724
0.0,0.13324,0.430634,0.885625,0.491137,0.381362,0.930631,0.421775,0.628524
0.0,0.858805,-0.128404,0.35577,0.395852,0.240157,0.643988,0.379988,0.285906
0.0,0.556719,-0.424154,0.26875,0.227163,-0.528773,0.498354,0.190485,-0.13042
0.0,0.718356,0.399564,0.855156,0.644801,0.59882,1.00989,0.576712,0.59887
0.0,0.834704,-0.339075,0.92107,0.887369,0.757023,1.0864,0.736211,0.786839
0.0,0.98547,0.18183,0.598564,0.218864,-0.295476,0.805571,0.295738,0.650817
0.0,0.769346,-0.620588,0.911621,0.0195891,0.82599,0.957043,0.0368964,1.66135
0.0,0.828941,0.628138,0.624506,0.507034,-0.0938881,0.849942,0.475727,0.280632
0.0,0.891052,0.266689,0.162736,0.228915,-0.628027,0.510191,0.361262,0.837908
0.0,0.589856,0.282037,0.843851,0.814026,-0.280335,1.01803,0.573498,0.0646616
0.0,0.347926,0.0425301,0.405428,0.0207312,0.64203,0.497618,0.0598852,1.79727
0.0,0.319148,-0.0452632,0.954569,0.495809,-0.309581,1.02689,0.379691,0.0284051
0.0,0.325106,0.292245,0.331421,0.619527,-0.531381,0.581958,0.329716,0.0233887
0.0,0.926045,-0.182583,0.611393,0.136581,-0.183516,0.781731,0.198492,0.656772
0.0,0.438559,-0.55229,0.207949,0.636772,0.670831,0.518297,0.42153,0.671375
0.0,0.0257277,0.838069,0.24931,0.640134,0.552818,0.453739,0.363689,1.47328
0.0,0.383758,0.958967,0.919886,0.457078,-0.0126731,1.00694,0.39072,0.152008
0.0,0.495371,0.118994,0.553727,0.990608,-0.932109,0.829023,0.477641,-0.398467
0.0,0.152598,-0.0198567,0.168075,0.369317,0.111163,0.379024,0.206323,0.530834
0.0,0.937964,-0.530332,0.799466,0.665535,0.459079,0.984393,0.530133,0.472948
0.0,0.364164,-0.110146,0.163879,0.18114,0.823585,0.3807,0.18683,0.49581
0.0,0.407178,0.815025,0.0965182,0.849168,-0.738643,0.500126,0.390144,0.083002
0.0,0.824575,0.753062,0.762436,0.698406,-0.00273123,0.97641,0.602637,0.234207
0.0,0.683259,-0.537935,0.081867,0.416958,-0.782789,0.455123,0.272985,-0.378702
0.0,0.207536,0.186159,0.255964,0.528116,-0.320399,0.488157,0.27194,0.270272
0.0,0.565922,0.727206,0.245976,0.318029,0.233385,0.513677,0.348805,0.596332
0.0,0.432031,-0.51679,0.580778,0.764088,0.550389,0.771354,0.546669,0.796722
0.0,0.794288,-0.172883,0.303113,0.402165,0.206888,0.601347,0.367155,0.236174
0.0,0.651511,0.0742874,0.0400638,0.492551,-0.614942,0.446518,0.352789,0.0502793
0.0,0.160972,0.152992,0.16124,0.856023,0.953169,0.476452,0.527149,1.34658
0.0,0.912399,-0.679618,0.313967,0.807747,-0.544213,0.687573,0.444632,-0.392459
0.0,0.872141,0.0403104,0.621028,0.196487,-0.362135,0.797071,0.23995,0.42787
0.0,0.0136558,0.770899,0.422508,0.0584846,0.747793,0.425947,0.0567187,0.799589
0.0,0.275186,-0.499458,0.5076,0.0115086,0.327864,0.545259,0.0205293,1.3169
0.0,0.4512,0.374067,0.29743,0.616667,0.345555,0.57507,0.445017,0.496244
0.0,0.716824,-0.22189,0.622226,0.771689,0.410311,0.850402,0.580101,0.492047
0.0,0.446164,0.549637,0.976995,0.985725,-0.803623,1.14166,0.610726,-0.27309
0.0,0.416613,-0.917788,0.681277,0.544668,-0.182298,0.814546,0.355864,0.206756
0.0,0.56407,-0.140965,0.933164,0.0314577,0.815911,0.97151,0.0472609,1.44823
